ID,Length,Width,Height,Source_X,Source_Y,Source_Z,Receiver_X,Receiver_Y,Receiver_Z, f1,f2,f3,f4,f5,f6,f7
21,3.0,3.5,3.5,1.0,2.2,1.5,1.8,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
21,3.0,3.5,3.5,1.0,2.2,1.5,1.8,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
22,3.0,3.5,4.0,1.8,2.2,1.5,1.0,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
22,3.0,3.5,4.0,1.8,2.2,1.5,1.0,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
22,3.0,3.5,4.0,1.8,2.2,1.5,1.0,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
22,3.0,3.5,4.0,1.8,2.2,1.5,1.0,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
22,3.0,3.5,4.0,1.8,2.2,1.5,1.0,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
22,3.0,3.5,4.0,1.8,2.2,1.5,1.0,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
22,3.0,3.5,4.0,1.8,2.2,1.5,1.0,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
22,3.0,3.5,4.0,1.8,2.2,1.5,1.0,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
22,3.0,3.5,4.0,1.8,2.2,1.5,1.0,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
22,3.0,3.5,4.0,1.8,2.2,1.5,1.0,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
23,3.0,3.5,4.0,1.0,2.2,1.5,1.4,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
23,3.0,3.5,4.0,1.0,2.2,1.5,1.4,1.0,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
23,3.0,3.5,4.0,1.0,2.2,1.5,1.4,1.0,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
23,3.0,3.5,4.0,1.0,2.2,1.5,1.4,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
23,3.0,3.5,4.0,1.0,2.2,1.5,1.4,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
23,3.0,3.5,4.0,1.0,2.2,1.5,1.4,1.0,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
23,3.0,3.5,4.0,1.0,2.2,1.5,1.4,1.0,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
23,3.0,3.5,4.0,1.0,2.2,1.5,1.4,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
23,3.0,3.5,4.0,1.0,2.2,1.5,1.4,1.0,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
23,3.0,3.5,4.0,1.0,2.2,1.5,1.4,1.0,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
24,3.0,3.5,4.0,1.0,2.2,1.5,1.8,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
24,3.0,3.5,4.0,1.0,2.2,1.5,1.8,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
24,3.0,3.5,4.0,1.0,2.2,1.5,1.8,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
24,3.0,3.5,4.0,1.0,2.2,1.5,1.8,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
24,3.0,3.5,4.0,1.0,2.2,1.5,1.8,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
24,3.0,3.5,4.0,1.0,2.2,1.5,1.8,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
24,3.0,3.5,4.0,1.0,2.2,1.5,1.8,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
24,3.0,3.5,4.0,1.0,2.2,1.5,1.8,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
24,3.0,3.5,4.0,1.0,2.2,1.5,1.8,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
24,3.0,3.5,4.0,1.0,2.2,1.5,1.8,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
25,3.0,4.0,2.5,1.4,1.4,1.5,1.8,3.0,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
25,3.0,4.0,2.5,1.4,1.4,1.5,1.8,3.0,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
25,3.0,4.0,2.5,1.4,1.4,1.5,1.8,3.0,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
25,3.0,4.0,2.5,1.4,1.4,1.5,1.8,3.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
25,3.0,4.0,2.5,1.4,1.4,1.5,1.8,3.0,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
25,3.0,4.0,2.5,1.4,1.4,1.5,1.8,3.0,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
25,3.0,4.0,2.5,1.4,1.4,1.5,1.8,3.0,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
25,3.0,4.0,2.5,1.4,1.4,1.5,1.8,3.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
25,3.0,4.0,2.5,1.4,1.4,1.5,1.8,3.0,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
25,3.0,4.0,2.5,1.4,1.4,1.5,1.8,3.0,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
26,3.0,4.0,2.5,1.4,2.6,1.5,1.4,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
26,3.0,4.0,2.5,1.4,2.6,1.5,1.4,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
26,3.0,4.0,2.5,1.4,2.6,1.5,1.4,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
26,3.0,4.0,2.5,1.4,2.6,1.5,1.4,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
26,3.0,4.0,2.5,1.4,2.6,1.5,1.4,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
26,3.0,4.0,2.5,1.4,2.6,1.5,1.4,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
26,3.0,4.0,2.5,1.4,2.6,1.5,1.4,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
26,3.0,4.0,2.5,1.4,2.6,1.5,1.4,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
26,3.0,4.0,2.5,1.4,2.6,1.5,1.4,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
26,3.0,4.0,2.5,1.4,2.6,1.5,1.4,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
27,3.0,4.0,2.5,1.8,2.6,1.5,1.8,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
27,3.0,4.0,2.5,1.8,2.6,1.5,1.8,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
27,3.0,4.0,2.5,1.8,2.6,1.5,1.8,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
27,3.0,4.0,2.5,1.8,2.6,1.5,1.8,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
27,3.0,4.0,2.5,1.8,2.6,1.5,1.8,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
27,3.0,4.0,2.5,1.8,2.6,1.5,1.8,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
27,3.0,4.0,2.5,1.8,2.6,1.5,1.8,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
27,3.0,4.0,2.5,1.8,2.6,1.5,1.8,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
27,3.0,4.0,2.5,1.8,2.6,1.5,1.8,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
27,3.0,4.0,2.5,1.8,2.6,1.5,1.8,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
28,3.0,4.0,3.0,1.4,1.4,1.5,1.8,3.0,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
28,3.0,4.0,3.0,1.4,1.4,1.5,1.8,3.0,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
28,3.0,4.0,3.0,1.4,1.4,1.5,1.8,3.0,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
28,3.0,4.0,3.0,1.4,1.4,1.5,1.8,3.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
28,3.0,4.0,3.0,1.4,1.4,1.5,1.8,3.0,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
28,3.0,4.0,3.0,1.4,1.4,1.5,1.8,3.0,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
28,3.0,4.0,3.0,1.4,1.4,1.5,1.8,3.0,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
28,3.0,4.0,3.0,1.4,1.4,1.5,1.8,3.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
28,3.0,4.0,3.0,1.4,1.4,1.5,1.8,3.0,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
28,3.0,4.0,3.0,1.4,1.4,1.5,1.8,3.0,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
29,3.0,4.0,3.0,1.4,2.6,1.5,1.4,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
29,3.0,4.0,3.0,1.4,2.6,1.5,1.4,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
29,3.0,4.0,3.0,1.4,2.6,1.5,1.4,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
29,3.0,4.0,3.0,1.4,2.6,1.5,1.4,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
29,3.0,4.0,3.0,1.4,2.6,1.5,1.4,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
29,3.0,4.0,3.0,1.4,2.6,1.5,1.4,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
29,3.0,4.0,3.0,1.4,2.6,1.5,1.4,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
29,3.0,4.0,3.0,1.4,2.6,1.5,1.4,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
29,3.0,4.0,3.0,1.4,2.6,1.5,1.4,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
29,3.0,4.0,3.0,1.4,2.6,1.5,1.4,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
30,3.0,4.0,3.0,1.8,2.6,1.5,1.8,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
30,3.0,4.0,3.0,1.8,2.6,1.5,1.8,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
30,3.0,4.0,3.0,1.8,2.6,1.5,1.8,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
30,3.0,4.0,3.0,1.8,2.6,1.5,1.8,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
30,3.0,4.0,3.0,1.8,2.6,1.5,1.8,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
30,3.0,4.0,3.0,1.8,2.6,1.5,1.8,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
30,3.0,4.0,3.0,1.8,2.6,1.5,1.8,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
30,3.0,4.0,3.0,1.8,2.6,1.5,1.8,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
30,3.0,4.0,3.0,1.8,2.6,1.5,1.8,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
30,3.0,4.0,3.0,1.8,2.6,1.5,1.8,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
31,3.0,4.0,3.5,1.4,1.4,1.5,1.8,3.0,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
31,3.0,4.0,3.5,1.4,1.4,1.5,1.8,3.0,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
31,3.0,4.0,3.5,1.4,1.4,1.5,1.8,3.0,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
31,3.0,4.0,3.5,1.4,1.4,1.5,1.8,3.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
31,3.0,4.0,3.5,1.4,1.4,1.5,1.8,3.0,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
31,3.0,4.0,3.5,1.4,1.4,1.5,1.8,3.0,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
31,3.0,4.0,3.5,1.4,1.4,1.5,1.8,3.0,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
31,3.0,4.0,3.5,1.4,1.4,1.5,1.8,3.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
31,3.0,4.0,3.5,1.4,1.4,1.5,1.8,3.0,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
31,3.0,4.0,3.5,1.4,1.4,1.5,1.8,3.0,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
32,3.0,4.0,3.5,1.4,2.6,1.5,1.4,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
32,3.0,4.0,3.5,1.4,2.6,1.5,1.4,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
32,3.0,4.0,3.5,1.4,2.6,1.5,1.4,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
32,3.0,4.0,3.5,1.4,2.6,1.5,1.4,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
32,3.0,4.0,3.5,1.4,2.6,1.5,1.4,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
32,3.0,4.0,3.5,1.4,2.6,1.5,1.4,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
32,3.0,4.0,3.5,1.4,2.6,1.5,1.4,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
32,3.0,4.0,3.5,1.4,2.6,1.5,1.4,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
32,3.0,4.0,3.5,1.4,2.6,1.5,1.4,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
32,3.0,4.0,3.5,1.4,2.6,1.5,1.4,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
33,3.0,4.0,3.5,1.8,2.6,1.5,1.8,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
33,3.0,4.0,3.5,1.8,2.6,1.5,1.8,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
33,3.0,4.0,3.5,1.8,2.6,1.5,1.8,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
33,3.0,4.0,3.5,1.8,2.6,1.5,1.8,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
33,3.0,4.0,3.5,1.8,2.6,1.5,1.8,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
33,3.0,4.0,3.5,1.8,2.6,1.5,1.8,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
33,3.0,4.0,3.5,1.8,2.6,1.5,1.8,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
33,3.0,4.0,3.5,1.8,2.6,1.5,1.8,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
33,3.0,4.0,3.5,1.8,2.6,1.5,1.8,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
33,3.0,4.0,3.5,1.8,2.6,1.5,1.8,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
34,3.0,4.0,4.0,1.4,1.4,1.5,1.8,3.0,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
34,3.0,4.0,4.0,1.4,1.4,1.5,1.8,3.0,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
34,3.0,4.0,4.0,1.4,1.4,1.5,1.8,3.0,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
34,3.0,4.0,4.0,1.4,1.4,1.5,1.8,3.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
34,3.0,4.0,4.0,1.4,1.4,1.5,1.8,3.0,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
34,3.0,4.0,4.0,1.4,1.4,1.5,1.8,3.0,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
34,3.0,4.0,4.0,1.4,1.4,1.5,1.8,3.0,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
34,3.0,4.0,4.0,1.4,1.4,1.5,1.8,3.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
34,3.0,4.0,4.0,1.4,1.4,1.5,1.8,3.0,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
34,3.0,4.0,4.0,1.4,1.4,1.5,1.8,3.0,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
35,3.0,4.0,4.0,1.4,2.6,1.5,1.4,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
35,3.0,4.0,4.0,1.4,2.6,1.5,1.4,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
35,3.0,4.0,4.0,1.4,2.6,1.5,1.4,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
35,3.0,4.0,4.0,1.4,2.6,1.5,1.4,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
35,3.0,4.0,4.0,1.4,2.6,1.5,1.4,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
35,3.0,4.0,4.0,1.4,2.6,1.5,1.4,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
35,3.0,4.0,4.0,1.4,2.6,1.5,1.4,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
35,3.0,4.0,4.0,1.4,2.6,1.5,1.4,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
35,3.0,4.0,4.0,1.4,2.6,1.5,1.4,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
35,3.0,4.0,4.0,1.4,2.6,1.5,1.4,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
36,3.0,4.0,4.0,1.8,2.6,1.5,1.8,1.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
36,3.0,4.0,4.0,1.8,2.6,1.5,1.8,1.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
36,3.0,4.0,4.0,1.8,2.6,1.5,1.8,1.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
36,3.0,4.0,4.0,1.8,2.6,1.5,1.8,1.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
36,3.0,4.0,4.0,1.8,2.6,1.5,1.8,1.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
36,3.0,4.0,4.0,1.8,2.6,1.5,1.8,1.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
36,3.0,4.0,4.0,1.8,2.6,1.5,1.8,1.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
36,3.0,4.0,4.0,1.8,2.6,1.5,1.8,1.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
36,3.0,4.0,4.0,1.8,2.6,1.5,1.8,1.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
36,3.0,4.0,4.0,1.8,2.6,1.5,1.8,1.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
37,3.0,4.5,2.5,1.4,3.0,1.5,1.8,1.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
37,3.0,4.5,2.5,1.4,3.0,1.5,1.8,1.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
37,3.0,4.5,2.5,1.4,3.0,1.5,1.8,1.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
37,3.0,4.5,2.5,1.4,3.0,1.5,1.8,1.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
37,3.0,4.5,2.5,1.4,3.0,1.5,1.8,1.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
37,3.0,4.5,2.5,1.4,3.0,1.5,1.8,1.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
37,3.0,4.5,2.5,1.4,3.0,1.5,1.8,1.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
37,3.0,4.5,2.5,1.4,3.0,1.5,1.8,1.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
37,3.0,4.5,2.5,1.4,3.0,1.5,1.8,1.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
37,3.0,4.5,2.5,1.4,3.0,1.5,1.8,1.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
38,3.0,4.5,2.5,1.8,3.4,1.5,1.4,2.2,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
38,3.0,4.5,2.5,1.8,3.4,1.5,1.4,2.2,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
38,3.0,4.5,2.5,1.8,3.4,1.5,1.4,2.2,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
38,3.0,4.5,2.5,1.8,3.4,1.5,1.4,2.2,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
38,3.0,4.5,2.5,1.8,3.4,1.5,1.4,2.2,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
38,3.0,4.5,2.5,1.8,3.4,1.5,1.4,2.2,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
38,3.0,4.5,2.5,1.8,3.4,1.5,1.4,2.2,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
38,3.0,4.5,2.5,1.8,3.4,1.5,1.4,2.2,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
38,3.0,4.5,2.5,1.8,3.4,1.5,1.4,2.2,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
38,3.0,4.5,2.5,1.8,3.4,1.5,1.4,2.2,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
39,3.0,4.5,2.5,1.0,1.8,1.5,1.4,3.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
39,3.0,4.5,2.5,1.0,1.8,1.5,1.4,3.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
39,3.0,4.5,2.5,1.0,1.8,1.5,1.4,3.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
39,3.0,4.5,2.5,1.0,1.8,1.5,1.4,3.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
39,3.0,4.5,2.5,1.0,1.8,1.5,1.4,3.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
39,3.0,4.5,2.5,1.0,1.8,1.5,1.4,3.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
39,3.0,4.5,2.5,1.0,1.8,1.5,1.4,3.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
39,3.0,4.5,2.5,1.0,1.8,1.5,1.4,3.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
39,3.0,4.5,2.5,1.0,1.8,1.5,1.4,3.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
39,3.0,4.5,2.5,1.0,1.8,1.5,1.4,3.4,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
40,3.0,4.5,3.0,1.4,3.0,1.5,1.8,1.8,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
40,3.0,4.5,3.0,1.4,3.0,1.5,1.8,1.8,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
40,3.0,4.5,3.0,1.4,3.0,1.5,1.8,1.8,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
40,3.0,4.5,3.0,1.4,3.0,1.5,1.8,1.8,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
40,3.0,4.5,3.0,1.4,3.0,1.5,1.8,1.8,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
40,3.0,4.5,3.0,1.4,3.0,1.5,1.8,1.8,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
40,3.0,4.5,3.0,1.4,3.0,1.5,1.8,1.8,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
40,3.0,4.5,3.0,1.4,3.0,1.5,1.8,1.8,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
40,3.0,4.5,3.0,1.4,3.0,1.5,1.8,1.8,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
40,3.0,4.5,3.0,1.4,3.0,1.5,1.8,1.8,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
41,3.0,4.5,3.0,1.8,3.4,1.5,1.4,2.2,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
41,3.0,4.5,3.0,1.8,3.4,1.5,1.4,2.2,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
41,3.0,4.5,3.0,1.8,3.4,1.5,1.4,2.2,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
41,3.0,4.5,3.0,1.8,3.4,1.5,1.4,2.2,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
41,3.0,4.5,3.0,1.8,3.4,1.5,1.4,2.2,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
41,3.0,4.5,3.0,1.8,3.4,1.5,1.4,2.2,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
41,3.0,4.5,3.0,1.8,3.4,1.5,1.4,2.2,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
41,3.0,4.5,3.0,1.8,3.4,1.5,1.4,2.2,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
41,3.0,4.5,3.0,1.8,3.4,1.5,1.4,2.2,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
41,3.0,4.5,3.0,1.8,3.4,1.5,1.4,2.2,1.5,0.17,0.2,0.24,0.26,0.24,0.24,0.23
42,3.0,4.5,3.0,1.0,1.8,1.5,1.4,3.4,1.5,0.19,0.34,0.55,0.62,0.62,0.65,0.65
42,3.0,4.5,3.0,1.0,1.8,1.5,1.4,3.4,1.5,0.26,0.42,0.6,0.59,0.56,0.58,0.58
42,3.0,4.5,3.0,1.0,1.8,1.5,1.4,3.4,1.5,0.16,0.17,0.16,0.13,0.06,0.06,0.05
42,3.0,4.5,3.0,1.0,1.8,1.5,1.4,3.4,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.62
42,3.0,4.5,3.0,1.0,1.8,1.5,1.4,3.4,1.5,0.26,0.42,0.61,0.61,0.61,0.65,0.65
42,3.0,4.5,3.0,1.0,1.8,1.5,1.4,3.4,1.5,0.24,0.38,0.51,0.47,0.37,0.32,0.31
42,3.0,4.5,3.0,1.0,1.8,1.5,1.4,3.4,1.5,0.21,0.34,0.45,0.44,0.38,0.34,0.34
42,3.0,4.5,3.0,1.0,1.8,1.5,1.4,3.4,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.24
42,3.0,4.5,3.0,1.0,1.8,1.5,1.4,3.4,1.5,0.22,0.18,0.17,0.12,0.08,0.05,0.05
