filename,RT60_RT20,Corr_RT60_RT20,RT60_RT30,Corr_RT60_RT30
RIR_209_case2.wav,2.117,0.998,2.603,0.996
RIR_209_case3.wav,0.115,0.999,0.141,0.997
RIR_209_case4.wav,0.11,0.999,0.18,0.992
RIR_209_case5.wav,0.4,0.999,0.55,0.995
RIR_209_case6.wav,0.821,0.989,0.863,0.992
RIR_209_case7.wav,0.638,0.997,0.811,0.994
RIR_209_case8.wav,0.753,0.999,0.825,0.998
RIR_209_case9.wav,0.558,0.996,0.569,0.997
RIR_210_case0.wav,0.142,0.996,0.231,0.988
RIR_210_case1.wav,0.111,0.998,0.139,0.997
RIR_210_case2.wav,2.007,0.998,2.463,0.996
RIR_210_case3.wav,0.106,0.999,0.126,0.998
RIR_210_case4.wav,0.094,0.999,0.141,0.993
RIR_210_case5.wav,0.362,0.997,0.489,0.994
RIR_210_case6.wav,0.424,0.997,0.823,0.986
RIR_210_case7.wav,0.596,0.995,0.916,0.988
RIR_210_case8.wav,0.64,0.999,0.762,0.997
RIR_210_case9.wav,0.419,0.991,0.646,0.989
RIR_211_case0.wav,0.168,0.996,0.273,0.988
RIR_211_case1.wav,0.133,0.999,0.164,0.997
RIR_211_case2.wav,2.196,0.998,2.626,0.997
RIR_211_case3.wav,0.125,1.0,0.146,0.999
RIR_211_case4.wav,0.12,0.999,0.177,0.995
RIR_211_case5.wav,0.407,0.999,0.553,0.995
RIR_211_case6.wav,0.486,0.997,0.649,0.991
RIR_211_case7.wav,0.605,0.998,0.866,0.993
RIR_211_case8.wav,0.708,0.999,0.787,0.998
RIR_211_case9.wav,0.43,0.995,0.664,0.991
RIR_212_case0.wav,0.221,0.994,0.321,0.99
RIR_212_case1.wav,0.145,0.999,0.185,0.997
RIR_212_case2.wav,2.216,0.998,2.667,0.997
RIR_212_case3.wav,0.129,0.999,0.154,0.998
RIR_212_case4.wav,0.136,0.999,0.187,0.995
RIR_212_case5.wav,0.422,0.999,0.562,0.996
RIR_212_case6.wav,0.86,0.99,0.863,0.993
RIR_212_case7.wav,0.728,0.996,0.86,0.994
RIR_212_case8.wav,0.733,0.999,0.813,0.998
RIR_212_case9.wav,0.587,0.996,0.571,0.997
RIR_213_case0.wav,0.15,0.997,0.27,0.988
RIR_213_case1.wav,0.123,0.999,0.155,0.997
RIR_213_case2.wav,2.136,0.998,2.562,0.996
RIR_213_case3.wav,0.121,0.999,0.14,0.999
RIR_213_case4.wav,0.115,0.999,0.156,0.996
RIR_213_case5.wav,0.375,0.999,0.581,0.994
RIR_213_case6.wav,0.467,0.998,0.987,0.986
RIR_213_case7.wav,0.636,0.996,0.951,0.989
RIR_213_case8.wav,0.637,0.999,0.765,0.997
RIR_213_case9.wav,0.418,0.991,0.646,0.989
RIR_214_case0.wav,0.172,0.997,0.28,0.99
RIR_214_case1.wav,0.138,0.999,0.172,0.997
RIR_214_case2.wav,2.201,0.998,2.671,0.997
RIR_214_case3.wav,0.128,1.0,0.147,0.999
RIR_214_case4.wav,0.131,0.999,0.184,0.995
RIR_214_case5.wav,0.419,0.999,0.534,0.996
RIR_214_case6.wav,0.484,0.998,0.692,0.992
RIR_214_case7.wav,0.632,0.997,0.875,0.993
RIR_214_case8.wav,0.713,0.999,0.787,0.998
RIR_214_case9.wav,0.43,0.995,0.665,0.991
RIR_215_case0.wav,0.228,0.994,0.327,0.99
RIR_215_case1.wav,0.155,0.999,0.197,0.997
RIR_215_case2.wav,2.295,0.998,2.706,0.997
RIR_215_case3.wav,0.139,1.0,0.16,0.999
RIR_215_case4.wav,0.146,0.999,0.201,0.995
RIR_215_case5.wav,0.499,0.998,0.614,0.996
RIR_215_case6.wav,0.863,0.991,0.853,0.994
RIR_215_case7.wav,0.752,0.996,0.89,0.995
RIR_215_case8.wav,0.752,0.999,0.828,0.998
RIR_215_case9.wav,0.562,0.996,0.569,0.997
RIR_216_case0.wav,0.18,0.997,0.263,0.993
RIR_216_case1.wav,0.138,0.999,0.177,0.998
RIR_216_case2.wav,2.192,0.998,2.613,0.997
RIR_216_case3.wav,0.13,0.999,0.149,0.999
RIR_216_case4.wav,0.118,0.999,0.166,0.996
RIR_216_case5.wav,0.38,0.999,0.504,0.996
RIR_216_case6.wav,0.46,0.998,0.89,0.985
RIR_216_case7.wav,0.647,0.996,0.978,0.989
RIR_216_case8.wav,0.638,0.999,0.763,0.997
RIR_216_case9.wav,0.416,0.991,0.65,0.988
RIR_217_case0.wav,0.197,0.993,0.294,0.988
RIR_217_case1.wav,0.126,0.999,0.161,0.997
RIR_217_case2.wav,2.115,0.997,2.596,0.996
RIR_217_case3.wav,0.124,0.999,0.141,0.998
RIR_217_case4.wav,0.127,0.999,0.162,0.996
RIR_217_case5.wav,0.379,0.999,0.498,0.996
RIR_217_case6.wav,0.472,0.996,0.727,0.989
RIR_217_case7.wav,0.545,0.998,0.833,0.993
RIR_217_case8.wav,0.75,0.997,0.793,0.998
RIR_217_case9.wav,0.415,0.995,0.62,0.992
RIR_218_case0.wav,0.166,0.997,0.264,0.99
RIR_218_case1.wav,0.125,1.0,0.158,0.998
RIR_218_case2.wav,2.13,0.998,2.586,0.996
RIR_218_case3.wav,0.129,1.0,0.148,0.999
RIR_218_case4.wav,0.12,1.0,0.158,0.997
RIR_218_case5.wav,0.397,0.998,0.471,0.997
RIR_218_case6.wav,0.477,0.997,0.967,0.985
RIR_218_case7.wav,0.603,0.998,0.856,0.991
RIR_218_case8.wav,0.713,0.998,0.808,0.997
RIR_218_case9.wav,0.378,0.999,0.698,0.99
RIR_219_case0.wav,0.168,0.996,0.266,0.99
RIR_219_case1.wav,0.13,0.999,0.158,0.998
RIR_219_case2.wav,2.181,0.998,2.639,0.996
RIR_219_case3.wav,0.129,1.0,0.143,0.999
RIR_219_case4.wav,0.121,1.0,0.162,0.997
RIR_219_case5.wav,0.457,0.997,0.483,0.997
RIR_219_case6.wav,0.625,0.996,0.907,0.992
RIR_219_case7.wav,0.671,0.997,0.885,0.992
RIR_219_case8.wav,0.735,0.998,0.821,0.998
RIR_219_case9.wav,0.419,0.998,0.652,0.991
RIR_220_case0.wav,0.164,0.993,0.273,0.986
RIR_220_case1.wav,0.113,0.997,0.155,0.995
RIR_220_case2.wav,2.125,0.998,2.592,0.996
RIR_220_case3.wav,0.11,0.998,0.133,0.997
RIR_220_case4.wav,0.107,0.999,0.153,0.994
RIR_220_case5.wav,0.384,0.997,0.486,0.996
RIR_220_case6.wav,0.435,0.995,0.682,0.989
RIR_220_case7.wav,0.536,0.997,0.834,0.991
RIR_220_case8.wav,0.755,0.998,0.804,0.998
RIR_220_case9.wav,0.414,0.995,0.607,0.991
RIR_221_case0.wav,0.166,0.996,0.262,0.99
RIR_221_case1.wav,0.128,0.999,0.171,0.997
RIR_221_case2.wav,2.186,0.998,2.661,0.996
RIR_221_case3.wav,0.128,1.0,0.146,0.999
RIR_221_case4.wav,0.122,0.999,0.163,0.997
RIR_221_case5.wav,0.384,0.999,0.504,0.996
RIR_221_case6.wav,0.462,0.997,0.845,0.99
RIR_221_case7.wav,0.61,0.998,0.865,0.99
RIR_221_case8.wav,0.719,0.998,0.806,0.997
RIR_221_case9.wav,0.376,0.998,0.695,0.99
RIR_222_case0.wav,0.157,0.997,0.261,0.989
RIR_222_case1.wav,0.126,0.999,0.168,0.997
RIR_222_case2.wav,2.163,0.998,2.688,0.996
RIR_222_case3.wav,0.131,1.0,0.15,0.999
RIR_222_case4.wav,0.124,0.999,0.159,0.997
RIR_222_case5.wav,0.423,0.999,0.481,0.998
RIR_222_case6.wav,0.576,0.996,0.721,0.996
RIR_222_case7.wav,0.677,0.996,0.894,0.992
RIR_222_case8.wav,0.733,0.998,0.821,0.998
RIR_222_case9.wav,0.422,0.999,0.655,0.992
RIR_223_case0.wav,0.212,0.994,0.3,0.99
RIR_223_case1.wav,0.144,0.999,0.175,0.997
RIR_223_case2.wav,2.288,0.998,2.735,0.996
RIR_223_case3.wav,0.128,0.999,0.147,0.998
RIR_223_case4.wav,0.142,0.999,0.184,0.996
RIR_223_case5.wav,0.451,0.998,0.571,0.996
RIR_223_case6.wav,0.542,0.996,0.731,0.991
RIR_223_case7.wav,0.597,0.997,0.866,0.991
RIR_223_case8.wav,0.753,0.997,0.801,0.998
RIR_223_case9.wav,0.414,0.995,0.618,0.992
RIR_224_case0.wav,0.167,0.998,0.276,0.99
RIR_224_case1.wav,0.155,0.999,0.19,0.998
RIR_224_case2.wav,2.242,0.998,2.747,0.996
RIR_224_case3.wav,0.135,1.0,0.157,0.999
RIR_224_case4.wav,0.132,1.0,0.179,0.996
RIR_224_case5.wav,0.413,0.999,0.475,0.999
RIR_224_case6.wav,0.491,0.998,0.957,0.988
RIR_224_case7.wav,0.655,0.997,0.931,0.99
RIR_224_case8.wav,0.718,0.998,0.806,0.997
RIR_224_case9.wav,0.375,0.998,0.689,0.99
RIR_225_case0.wav,0.188,0.996,0.284,0.99
RIR_225_case1.wav,0.148,0.999,0.191,0.997
RIR_225_case2.wav,2.266,0.998,2.787,0.996
RIR_225_case3.wav,0.139,0.999,0.16,0.999
RIR_225_case4.wav,0.127,1.0,0.178,0.996
RIR_225_case5.wav,0.446,0.999,0.491,0.998
RIR_225_case6.wav,0.627,0.997,0.787,0.996
RIR_225_case7.wav,0.735,0.997,0.923,0.993
RIR_225_case8.wav,0.733,0.998,0.82,0.998
RIR_225_case9.wav,0.417,0.998,0.654,0.992
RIR_226_case0.wav,0.221,0.994,0.316,0.989
RIR_226_case1.wav,0.154,0.999,0.197,0.996
RIR_226_case2.wav,2.313,0.998,2.733,0.997
RIR_226_case3.wav,0.131,0.999,0.154,0.998
RIR_226_case4.wav,0.138,0.999,0.19,0.995
RIR_226_case5.wav,0.449,0.998,0.54,0.997
RIR_226_case6.wav,0.536,0.996,0.725,0.99
RIR_226_case7.wav,0.607,0.998,0.871,0.992
RIR_226_case8.wav,0.758,0.997,0.803,0.998
RIR_226_case9.wav,0.416,0.995,0.619,0.991
RIR_227_case0.wav,0.194,0.998,0.288,0.993
RIR_227_case1.wav,0.159,0.999,0.195,0.998
RIR_227_case2.wav,2.277,0.998,2.749,0.997
RIR_227_case3.wav,0.148,0.999,0.168,0.999
RIR_227_case4.wav,0.14,1.0,0.182,0.997
RIR_227_case5.wav,0.414,0.999,0.488,0.998
RIR_227_case6.wav,0.463,0.998,0.97,0.986
RIR_227_case7.wav,0.684,0.997,0.949,0.99
RIR_227_case8.wav,0.717,0.998,0.81,0.997
RIR_227_case9.wav,0.375,0.998,0.678,0.99
RIR_228_case0.wav,0.199,0.998,0.289,0.993
RIR_228_case1.wav,0.155,0.999,0.19,0.998
RIR_228_case2.wav,2.306,0.998,2.786,0.997
RIR_228_case3.wav,0.15,0.999,0.164,0.999
RIR_228_case4.wav,0.142,0.999,0.182,0.997
RIR_228_case5.wav,0.478,0.998,0.516,0.998
RIR_228_case6.wav,0.636,0.997,0.737,0.997
RIR_228_case7.wav,0.882,0.996,0.957,0.993
RIR_228_case8.wav,0.732,0.998,0.821,0.998
RIR_228_case9.wav,0.421,0.999,0.657,0.992
RIR_229_case0.wav,0.19,0.995,0.307,0.988
RIR_229_case1.wav,0.123,0.999,0.167,0.996
RIR_229_case2.wav,2.21,0.997,2.695,0.996
RIR_229_case3.wav,0.132,1.0,0.157,0.998
RIR_229_case4.wav,0.131,0.998,0.175,0.995
RIR_229_case5.wav,0.41,0.999,0.452,0.999
RIR_229_case6.wav,0.464,0.998,0.768,0.991
RIR_229_case7.wav,0.683,0.997,0.743,0.995
RIR_229_case8.wav,0.74,0.999,0.895,0.997
RIR_229_case9.wav,0.56,0.995,0.965,0.987
RIR_230_case0.wav,0.174,0.997,0.279,0.99
RIR_230_case1.wav,0.133,1.0,0.168,0.997
RIR_230_case2.wav,2.179,0.997,2.659,0.996
RIR_230_case3.wav,0.137,1.0,0.153,0.999
RIR_230_case4.wav,0.125,1.0,0.161,0.997
RIR_230_case5.wav,0.397,0.999,0.487,0.996
RIR_230_case6.wav,0.508,0.997,0.82,0.99
RIR_230_case7.wav,0.631,0.998,0.779,0.995
RIR_230_case8.wav,0.733,0.999,0.813,0.998
RIR_230_case9.wav,0.411,0.998,0.668,0.991
RIR_231_case0.wav,0.164,0.996,0.261,0.989
RIR_231_case1.wav,0.132,1.0,0.154,0.999
RIR_231_case2.wav,2.183,0.997,2.702,0.996
RIR_231_case3.wav,0.131,1.0,0.147,0.999
RIR_231_case4.wav,0.112,0.999,0.166,0.995
RIR_231_case5.wav,0.418,0.998,0.494,0.996
RIR_231_case6.wav,0.523,0.995,0.642,0.993
RIR_231_case7.wav,0.528,0.999,0.931,0.99
RIR_231_case8.wav,0.74,0.997,0.808,0.997
RIR_231_case9.wav,0.36,0.997,0.57,0.991
RIR_232_case0.wav,0.171,0.995,0.288,0.987
RIR_232_case1.wav,0.132,0.999,0.173,0.997
RIR_232_case2.wav,2.236,0.997,2.7,0.996
RIR_232_case3.wav,0.132,1.0,0.154,0.999
RIR_232_case4.wav,0.12,0.999,0.172,0.994
RIR_232_case5.wav,0.418,0.998,0.508,0.997
RIR_232_case6.wav,0.473,0.997,0.728,0.994
RIR_232_case7.wav,0.685,0.997,0.81,0.995
RIR_232_case8.wav,0.738,0.999,0.894,0.997
RIR_232_case9.wav,0.564,0.995,0.967,0.986
RIR_233_case0.wav,0.164,0.996,0.267,0.989
RIR_233_case1.wav,0.133,1.0,0.169,0.998
RIR_233_case2.wav,2.197,0.997,2.755,0.996
RIR_233_case3.wav,0.134,1.0,0.154,0.999
RIR_233_case4.wav,0.124,0.999,0.166,0.996
RIR_233_case5.wav,0.388,0.998,0.484,0.997
RIR_233_case6.wav,0.461,0.997,0.679,0.994
RIR_233_case7.wav,0.622,0.997,0.786,0.994
RIR_233_case8.wav,0.724,0.999,0.806,0.998
RIR_233_case9.wav,0.411,0.998,0.666,0.99
RIR_234_case0.wav,0.152,0.996,0.254,0.988
RIR_234_case1.wav,0.134,0.999,0.156,0.998
RIR_234_case2.wav,2.173,0.997,2.74,0.996
RIR_234_case3.wav,0.129,0.999,0.143,0.999
RIR_234_case4.wav,0.115,1.0,0.157,0.997
RIR_234_case5.wav,0.402,0.997,0.481,0.996
RIR_234_case6.wav,0.51,0.995,0.587,0.992
RIR_234_case7.wav,0.54,0.998,1.084,0.987
RIR_234_case8.wav,0.736,0.997,0.806,0.997
RIR_234_case9.wav,0.362,0.997,0.575,0.991
RIR_235_case0.wav,0.21,0.994,0.334,0.988
RIR_235_case1.wav,0.149,0.999,0.193,0.997
RIR_235_case2.wav,2.353,0.998,2.822,0.996
RIR_235_case3.wav,0.143,1.0,0.168,0.999
RIR_235_case4.wav,0.145,0.999,0.192,0.996
RIR_235_case5.wav,0.428,0.999,0.487,0.999
RIR_235_case6.wav,0.512,0.998,0.672,0.996
RIR_235_case7.wav,0.827,0.995,1.198,0.991
RIR_235_case8.wav,0.741,0.999,0.895,0.998
RIR_235_case9.wav,0.56,0.995,0.963,0.987
RIR_236_case0.wav,0.18,0.996,0.294,0.988
RIR_236_case1.wav,0.148,0.999,0.181,0.998
RIR_236_case2.wav,2.303,0.998,2.839,0.996
RIR_236_case3.wav,0.149,0.999,0.167,0.999
RIR_236_case4.wav,0.139,0.999,0.181,0.997
RIR_236_case5.wav,0.441,0.998,0.508,0.998
RIR_236_case6.wav,0.512,0.997,0.795,0.992
RIR_236_case7.wav,0.697,0.997,0.845,0.995
RIR_236_case8.wav,0.724,0.999,0.809,0.998
RIR_236_case9.wav,0.408,0.998,0.664,0.991
RIR_237_case0.wav,0.172,0.998,0.275,0.991
RIR_237_case1.wav,0.147,0.999,0.173,0.998
RIR_237_case2.wav,2.303,0.997,2.819,0.996
RIR_237_case3.wav,0.144,1.0,0.159,0.999
RIR_237_case4.wav,0.126,0.999,0.168,0.996
RIR_237_case5.wav,0.444,0.998,0.497,0.997
RIR_237_case6.wav,0.55,0.995,0.657,0.994
RIR_237_case7.wav,0.572,0.998,1.242,0.984
RIR_237_case8.wav,0.749,0.998,0.814,0.998
RIR_237_case9.wav,0.357,0.997,0.572,0.991
RIR_238_case0.wav,0.221,0.996,0.34,0.989
RIR_238_case1.wav,0.162,0.999,0.213,0.996
RIR_238_case2.wav,2.403,0.998,2.863,0.996
RIR_238_case3.wav,0.148,1.0,0.174,0.999
RIR_238_case4.wav,0.148,0.999,0.207,0.994
RIR_238_case5.wav,0.444,0.999,0.528,0.999
RIR_238_case6.wav,0.526,0.999,0.763,0.994
RIR_238_case7.wav,0.858,0.995,1.246,0.99
RIR_238_case8.wav,0.741,0.999,0.894,0.998
RIR_238_case9.wav,0.557,0.995,0.964,0.987
RIR_239_case0.wav,0.196,0.998,0.304,0.992
RIR_239_case1.wav,0.155,0.999,0.187,0.998
RIR_239_case2.wav,2.342,0.998,2.865,0.997
RIR_239_case3.wav,0.152,0.999,0.169,0.999
RIR_239_case4.wav,0.138,0.999,0.186,0.997
RIR_239_case5.wav,0.457,0.999,0.536,0.998
RIR_239_case6.wav,0.524,0.997,0.883,0.99
RIR_239_case7.wav,0.738,0.996,0.921,0.995
RIR_239_case8.wav,0.735,0.999,0.813,0.998
RIR_239_case9.wav,0.408,0.998,0.664,0.991
RIR_240_case0.wav,0.178,0.998,0.275,0.992
RIR_240_case1.wav,0.15,0.999,0.177,0.999
RIR_240_case2.wav,2.312,0.998,2.843,0.996
RIR_240_case3.wav,0.144,0.999,0.165,0.999
RIR_240_case4.wav,0.129,0.999,0.181,0.996
RIR_240_case5.wav,0.415,0.998,0.506,0.996
RIR_240_case6.wav,0.56,0.994,0.679,0.993
RIR_240_case7.wav,0.584,0.997,1.273,0.983
RIR_240_case8.wav,0.736,0.997,0.811,0.997
RIR_240_case9.wav,0.361,0.997,0.584,0.991
RIR_241_case0.wav,0.24,0.993,0.36,0.989
RIR_241_case1.wav,0.14,0.999,0.19,0.996
RIR_241_case2.wav,2.31,0.997,2.837,0.996
RIR_241_case3.wav,0.136,0.999,0.164,0.998
RIR_241_case4.wav,0.143,0.999,0.202,0.995
RIR_241_case5.wav,0.457,0.998,0.583,0.995
RIR_241_case6.wav,0.871,0.991,0.832,0.989
RIR_241_case7.wav,0.654,0.998,0.788,0.997
RIR_241_case8.wav,0.812,0.999,0.893,0.998
RIR_241_case9.wav,0.611,0.995,0.808,0.995
RIR_242_case0.wav,0.183,0.996,0.284,0.989
RIR_242_case1.wav,0.141,0.999,0.172,0.998
RIR_242_case2.wav,2.247,0.997,2.737,0.996
RIR_242_case3.wav,0.132,0.999,0.147,0.999
RIR_242_case4.wav,0.126,0.999,0.176,0.997
RIR_242_case5.wav,0.431,0.999,0.479,0.998
RIR_242_case6.wav,0.523,0.997,0.609,0.996
RIR_242_case7.wav,0.57,0.997,0.974,0.987
RIR_242_case8.wav,0.731,0.997,0.861,0.996
RIR_242_case9.wav,0.482,0.993,0.893,0.985
RIR_243_case0.wav,0.206,0.995,0.323,0.989
RIR_243_case1.wav,0.13,0.999,0.166,0.998
RIR_243_case2.wav,2.29,0.997,2.889,0.995
RIR_243_case3.wav,0.136,0.999,0.155,0.999
RIR_243_case4.wav,0.124,0.998,0.176,0.995
RIR_243_case5.wav,0.447,0.999,0.479,0.999
RIR_243_case6.wav,0.535,0.998,0.972,0.989
RIR_243_case7.wav,0.573,0.999,0.906,0.993
RIR_243_case8.wav,0.746,0.999,0.968,0.996
RIR_243_case9.wav,0.537,0.994,1.024,0.985
RIR_244_case0.wav,0.225,0.993,0.355,0.989
RIR_244_case1.wav,0.137,0.999,0.189,0.996
RIR_244_case2.wav,2.365,0.997,2.904,0.996
RIR_244_case3.wav,0.135,0.999,0.171,0.998
RIR_244_case4.wav,0.133,0.999,0.196,0.994
RIR_244_case5.wav,0.408,0.999,0.542,0.997
RIR_244_case6.wav,0.862,0.991,0.838,0.989
RIR_244_case7.wav,0.655,0.998,0.871,0.996
RIR_244_case8.wav,0.81,0.999,0.883,0.998
RIR_244_case9.wav,0.601,0.995,0.807,0.995
RIR_245_case0.wav,0.186,0.996,0.28,0.989
RIR_245_case1.wav,0.142,0.999,0.169,0.998
RIR_245_case2.wav,2.303,0.997,2.831,0.996
RIR_245_case3.wav,0.133,0.999,0.148,0.999
RIR_245_case4.wav,0.121,0.999,0.176,0.996
RIR_245_case5.wav,0.408,0.998,0.485,0.997
RIR_245_case6.wav,0.52,0.997,0.691,0.994
RIR_245_case7.wav,0.579,0.997,1.007,0.986
RIR_245_case8.wav,0.744,0.997,0.865,0.997
RIR_245_case9.wav,0.482,0.993,0.895,0.985
RIR_246_case0.wav,0.206,0.996,0.316,0.99
RIR_246_case1.wav,0.134,0.998,0.163,0.997
RIR_246_case2.wav,2.304,0.998,2.852,0.996
RIR_246_case3.wav,0.128,0.998,0.147,0.998
RIR_246_case4.wav,0.131,0.999,0.182,0.995
RIR_246_case5.wav,0.446,0.998,0.502,0.998
RIR_246_case6.wav,0.516,0.996,0.869,0.989
RIR_246_case7.wav,0.598,0.998,1.071,0.989
RIR_246_case8.wav,0.721,0.999,0.952,0.996
RIR_246_case9.wav,0.542,0.993,1.023,0.985
RIR_247_case0.wav,0.27,0.993,0.38,0.99
RIR_247_case1.wav,0.159,0.998,0.207,0.995
RIR_247_case2.wav,2.497,0.997,2.962,0.997
RIR_247_case3.wav,0.141,0.999,0.181,0.998
RIR_247_case4.wav,0.156,0.998,0.218,0.994
RIR_247_case5.wav,0.474,0.999,0.572,0.997
RIR_247_case6.wav,0.867,0.991,0.83,0.991
RIR_247_case7.wav,0.696,0.998,0.96,0.996
RIR_247_case8.wav,0.813,0.999,0.896,0.998
RIR_247_case9.wav,0.614,0.995,0.947,0.992
RIR_248_case0.wav,0.193,0.996,0.305,0.99
RIR_248_case1.wav,0.158,0.999,0.191,0.998
RIR_248_case2.wav,2.4,0.998,2.91,0.996
RIR_248_case3.wav,0.146,0.999,0.159,0.999
RIR_248_case4.wav,0.14,0.999,0.183,0.997
RIR_248_case5.wav,0.452,0.998,0.462,0.998
RIR_248_case6.wav,0.531,0.996,0.637,0.995
RIR_248_case7.wav,0.629,0.997,1.058,0.986
RIR_248_case8.wav,0.737,0.997,0.864,0.996
RIR_248_case9.wav,0.485,0.993,0.896,0.985
RIR_249_case0.wav,0.234,0.996,0.349,0.99
RIR_249_case1.wav,0.149,0.999,0.191,0.997
RIR_249_case2.wav,2.447,0.998,2.923,0.997
RIR_249_case3.wav,0.147,1.0,0.171,0.999
RIR_249_case4.wav,0.156,0.999,0.223,0.995
RIR_249_case5.wav,0.457,0.999,0.557,0.998
RIR_249_case6.wav,0.555,0.998,1.028,0.987
RIR_249_case7.wav,0.68,0.998,1.29,0.986
RIR_249_case8.wav,0.746,0.999,0.954,0.997
RIR_249_case9.wav,0.539,0.993,1.023,0.984
RIR_250_case0.wav,0.281,0.994,0.376,0.991
RIR_250_case1.wav,0.171,0.999,0.22,0.996
RIR_250_case2.wav,2.47,0.998,3.005,0.997
RIR_250_case3.wav,0.149,0.999,0.183,0.998
RIR_250_case4.wav,0.163,0.998,0.234,0.994
RIR_250_case5.wav,0.474,0.999,0.644,0.995
RIR_250_case6.wav,0.973,0.99,0.839,0.989
RIR_250_case7.wav,0.729,0.998,0.99,0.995
RIR_250_case8.wav,0.808,0.999,0.888,0.998
RIR_250_case9.wav,0.614,0.995,0.812,0.995
RIR_251_case0.wav,0.192,0.997,0.322,0.989
RIR_251_case1.wav,0.177,0.999,0.196,0.999
RIR_251_case2.wav,2.405,0.998,2.947,0.997
RIR_251_case3.wav,0.164,0.999,0.172,0.999
RIR_251_case4.wav,0.159,0.999,0.204,0.997
RIR_251_case5.wav,0.462,0.999,0.496,0.998
RIR_251_case6.wav,0.536,0.996,0.712,0.994
RIR_251_case7.wav,0.646,0.997,1.069,0.985
RIR_251_case8.wav,0.742,0.997,0.886,0.996
RIR_251_case9.wav,0.482,0.993,0.892,0.986
RIR_252_case0.wav,0.248,0.996,0.357,0.992
RIR_252_case1.wav,0.166,0.999,0.207,0.997
RIR_252_case2.wav,2.504,0.998,3.028,0.997
RIR_252_case3.wav,0.154,1.0,0.175,0.999
RIR_252_case4.wav,0.155,0.999,0.209,0.996
RIR_252_case5.wav,0.482,0.999,0.505,0.999
RIR_252_case6.wav,0.563,0.997,1.032,0.987
RIR_252_case7.wav,0.724,0.997,1.463,0.984
RIR_252_case8.wav,0.742,0.999,0.951,0.997
RIR_252_case9.wav,0.539,0.993,1.02,0.985
RIR_253_case0.wav,0.173,0.996,0.253,0.991
RIR_253_case1.wav,0.114,0.999,0.141,0.997
RIR_253_case2.wav,1.934,0.998,2.351,0.996
RIR_253_case3.wav,0.111,0.999,0.124,0.999
RIR_253_case4.wav,0.111,0.999,0.155,0.995
RIR_253_case5.wav,0.447,0.997,0.511,0.997
RIR_253_case6.wav,0.565,0.996,0.837,0.991
RIR_253_case7.wav,0.684,0.995,0.859,0.995
RIR_253_case8.wav,0.643,0.999,0.725,0.999
RIR_253_case9.wav,0.4,0.996,0.601,0.993
RIR_254_case0.wav,0.179,0.991,0.258,0.99
RIR_254_case1.wav,0.117,0.999,0.149,0.996
RIR_254_case2.wav,1.938,0.998,2.34,0.996
RIR_254_case3.wav,0.107,0.999,0.127,0.998
RIR_254_case4.wav,0.1,0.998,0.154,0.993
RIR_254_case5.wav,0.456,0.997,0.506,0.997
RIR_254_case6.wav,0.555,0.996,0.823,0.991
RIR_254_case7.wav,0.672,0.997,0.825,0.996
RIR_254_case8.wav,0.656,0.999,0.748,0.999
RIR_254_case9.wav,0.441,0.997,0.503,0.995
RIR_255_case0.wav,0.179,0.994,0.26,0.99
RIR_255_case1.wav,0.116,0.999,0.147,0.996
RIR_255_case2.wav,1.88,0.998,2.296,0.996
RIR_255_case3.wav,0.108,0.999,0.13,0.998
RIR_255_case4.wav,0.104,0.997,0.15,0.992
RIR_255_case5.wav,0.368,0.999,0.555,0.993
RIR_255_case6.wav,0.579,0.993,0.775,0.989
RIR_255_case7.wav,0.565,0.998,0.704,0.997
RIR_255_case8.wav,0.677,0.998,0.763,0.998
RIR_255_case9.wav,0.452,0.998,0.507,0.996
RIR_256_case0.wav,0.177,0.996,0.265,0.99
RIR_256_case1.wav,0.119,0.999,0.149,0.997
RIR_256_case2.wav,1.942,0.998,2.375,0.996
RIR_256_case3.wav,0.109,1.0,0.127,0.999
RIR_256_case4.wav,0.104,0.999,0.156,0.993
RIR_256_case5.wav,0.455,0.997,0.509,0.997
RIR_256_case6.wav,0.567,0.996,0.834,0.992
RIR_256_case7.wav,0.692,0.995,0.927,0.994
RIR_256_case8.wav,0.642,0.999,0.726,0.999
RIR_256_case9.wav,0.404,0.996,0.61,0.993
RIR_257_case0.wav,0.167,0.993,0.259,0.988
RIR_257_case1.wav,0.121,0.999,0.151,0.997
RIR_257_case2.wav,1.95,0.998,2.386,0.996
RIR_257_case3.wav,0.104,0.999,0.12,0.998
RIR_257_case4.wav,0.103,0.999,0.153,0.994
RIR_257_case5.wav,0.447,0.996,0.505,0.996
RIR_257_case6.wav,0.555,0.995,0.673,0.996
RIR_257_case7.wav,0.687,0.996,0.871,0.995
RIR_257_case8.wav,0.658,0.999,0.747,0.999
RIR_257_case9.wav,0.444,0.997,0.503,0.995
RIR_258_case0.wav,0.166,0.994,0.26,0.989
RIR_258_case1.wav,0.117,0.998,0.145,0.996
RIR_258_case2.wav,1.927,0.998,2.342,0.997
RIR_258_case3.wav,0.106,0.999,0.128,0.998
RIR_258_case4.wav,0.106,0.998,0.149,0.994
RIR_258_case5.wav,0.391,0.998,0.526,0.995
RIR_258_case6.wav,0.534,0.994,0.764,0.989
RIR_258_case7.wav,0.571,0.997,0.76,0.996
RIR_258_case8.wav,0.68,0.998,0.765,0.998
RIR_258_case9.wav,0.44,0.998,0.508,0.996
